,Name,Ticker
6358:xtks,Sakai Heavy Industries Ltd,xtks:6358
6361:xtks,Ebara Corp.,xtks:6361
6365:xtks,DMW Corp.,xtks:6365
6366:xtks,Chiyoda Corp.,xtks:6366
6367:xtks,Daikin Industries Ltd,xtks:6367
6369:xtks,Toyo Kanetsu KK,xtks:6369
6370:xtks,Kurita Water Industries Ltd,xtks:6370
6382:xtks,Trinity Industrial Corp.,xtks:6382
6392:xtks,Yamada Corp.,xtks:6392
6405:xtks,Suzumo Machinery Co Ltd,xtks:6405
6406:xtks,Fujitec Co. Ltd,xtks:6406
6411:xtks,Nakano Refrigerators Co Ltd,xtks:6411
6412:xtks,Heiwa Corp.,xtks:6412
6419:xtks,Mars Engineering Corp.,xtks:6419
6425:xtks,Universal Entertainment Corp.,xtks:6425
6432:xtks,Takeuchi Mfg. Co Ltd,xtks:6432
6436:xtks,Amano Corp.,xtks:6436
6448:xtks,Brother Industries Ltd,xtks:6448
6454:xtks,Max Co Ltd,xtks:6454
6458:xtks,SINKO INDUSTRIES Ltd,xtks:6458
6459:xtks,Daiwa Industries Ltd,xtks:6459
6460:xtks,SEGA SAMMY HOLDINGS Inc.,xtks:6460
6465:xtks,Hoshizaki Corp.,xtks:6465
6466:xtks,Toa Valve Engineering Inc.,xtks:6466
6467:xtks,Nichidai Corp.,xtks:6467
6471:xtks,NSK Ltd,xtks:6471
6472:xtks,NTN Corp.,xtks:6472
6473:xtks,JTEKT Corp.,xtks:6473
6474:xtks,Nachi-Fujikoshi Corp.,xtks:6474
6479:xtks,Minebea Mitsumi Inc.,xtks:6479
6481:xtks,THK Co. Ltd,xtks:6481
6482:xtks,YUSHIN PRECISION Equipment Co. Ltd,xtks:6482
6486:xtks,Eagle Industry Co Ltd,xtks:6486
6498:xtks,KITZ Corp.,xtks:6498
6501:xtks,Hitachi Ltd,xtks:6501
6502:xtks,Toshiba Corp.,xtks:6502
6503:xtks,Mitsubishi Electric Corp.,xtks:6503
6504:xtks,Fuji Electric Co. Ltd,xtks:6504
6506:xtks,YASKAWA Electric Corp.,xtks:6506
6508:xtks,Meidensha Corp.,xtks:6508
6513:xtks,Origin Electric Co. Ltd,xtks:6513
6532:xtks,"BayCurrent Consulting,Inc.",xtks:6532
6592:xtks,Mabuchi Motor Co. Ltd,xtks:6592
6594:xtks,Nidec Corp.,xtks:6594
6619:xtks,W-SCOPE Corp.,xtks:6619
6620:xtks,Miyakoshi Holdings Inc.,xtks:6620
6632:xtks,JVC KENWOOD Holdings Inc.,xtks:6632
6641:xtks,Nissin Electric Co Ltd,xtks:6641
6643:xtks,Togami Electric Mfg Co. Ltd,xtks:6643
6645:xtks,OMRON Corp.,xtks:6645
6648:xtks,Kawaden Corp.,xtks:6648
6674:xtks,GS Yuasa Corp.,xtks:6674
6701:xtks,NEC Corp.,xtks:6701
6702:xtks,Fujitsu Ltd,xtks:6702
6703:xtks,Oki Electric Industry Co. Ltd,xtks:6703
6707:xtks,Sanken Electric Co. Ltd,xtks:6707
6723:xtks,Renesas Electronics Corp.,xtks:6723
6724:xtks,SEIKO EPSON Corp.,xtks:6724
6727:xtks,Wacom Co. Ltd,xtks:6727
6728:xtks,ULVAC Inc.,xtks:6728
6740:xtks,Japan Display Inc.,xtks:6740
6742:xtks,Kyosan Electric Manufacturing Co. Ltd,xtks:6742
6743:xtks,Daido Signal Co Ltd,xtks:6743
6750:xtks,Elecom Co. Ltd,xtks:6750
6752:xtks,Panasonic Corporation,xtks:6752
6753:xtks,Sharp Corp.,xtks:6753
6756:xtks,Hitachi Kokusai Electric Inc.,xtks:6756
6758:xtks,Sony Corp.,xtks:6758
6762:xtks,TDK Corp.,xtks:6762
6770:xtks,Alps Electric Co. Ltd,xtks:6770
6773:xtks,Pioneer Corp.,xtks:6773
6788:xtks,Nihon Trim Co Ltd,xtks:6788
6789:xtks,Roland DG Corp.,xtks:6789
6804:xtks,Hosiden Corp.,xtks:6804
6807:xtks,Japan Aviation Electronics Industry Ltd,xtks:6807
6816:xtks,Alpine Electronics Inc.,xtks:6816
6817:xtks,SUMIDA Corp.,xtks:6817
6820:xtks,Icom Inc.,xtks:6820
6839:xtks,Funai Electric Co Ltd,xtks:6839
6841:xtks,Yokogawa Electric Corp.,xtks:6841
6856:xtks,Horiba Ltd,xtks:6856
6857:xtks,Advantest Corp.,xtks:6857
6861:xtks,Keyence Corp.,xtks:6861
6869:xtks,SYSMEX Corp.,xtks:6869
6881:xtks,KYODEN Co Ltd,xtks:6881
6890:xtks,Ferrotec Holdings Corp.,xtks:6890
6902:xtks,Denso Corp.,xtks:6902
6907:xtks,GEOMATEC Co. Ltd,xtks:6907
6915:xtks,Chiyoda Integre Co. Ltd,xtks:6915
6916:xtks,I-O Data Device Inc.,xtks:6916
6920:xtks,Lasertec Corp.,xtks:6920
6923:xtks,Stanley Electric Co. Ltd,xtks:6923
6925:xtks,Ushio Inc.,xtks:6925
6926:xtks,Okaya Electric Industries Co Ltd,xtks:6926
6927:xtks,Helios Techno Holdings Co Ltd,xtks:6927
6929:xtks,Nippon Ceramic Co Ltd,xtks:6929
6930:xtks,Nippon Antenna Co Ltd,xtks:6930
6941:xtks,Yamaichi Electronics Co Ltd,xtks:6941
6943:xtks,Nkk Switches Co.Ltd,xtks:6943
6945:xtks,FUJITSU Frontech Ltd,xtks:6945
1332:xtks,Nippon Suisan Kaisha Ltd,xtks:1332
6954:xtks,Fanuc Ltd,xtks:6954
6960:xtks,Fukuda Denshi Co Ltd,xtks:6960
6961:xtks,Enplas Corp.,xtks:6961
6964:xtks,Sanko Co. Ltd,xtks:6964
6967:xtks,Shinko Electric Industries Co. Ltd,xtks:6967
6971:xtks,Kyocera Corp.,xtks:6971
6976:xtks,Taiyo Yuden Co. Ltd,xtks:6976
6981:xtks,Murata Manufacturing Company Ltd,xtks:6981
6985:xtks,U-Shin Ltd,xtks:6985
6988:xtks,Nitto Denko Corp.,xtks:6988
6995:xtks,Tokai Rika Co. Ltd,xtks:6995
6996:xtks,Nichicon Corp.,xtks:6996
7003:xtks,Mitsui Engineering & Shipbuilding Co. Ltd,xtks:7003
7004:xtks,Hitachi Zosen Corp.,xtks:7004
7011:xtks,Mitsubishi Heavy Industries Ltd,xtks:7011
7012:xtks,Kawasaki Heavy Industries Ltd,xtks:7012
7013:xtks,Ishikawajima-Harima Heavy Industries Co.,xtks:7013
7014:xtks,Namura Shipbuilding Co. Ltd,xtks:7014
7102:xtks,Nippon Sharyo Ltd,xtks:7102
7148:xtks,Financial Products Group Co Ltd,xtks:7148
7150:xtks,The Shimane Bank Ltd,xtks:7150
7161:xtks,Jimoto Holdings Inc.,xtks:7161
7164:xtks,Zenkoku Hosho Co. Ltd,xtks:7164
7167:xtks,Ashikaga Holdings Co Ltd,xtks:7167
7173:xtks,Tokyo TY Financial Group Inc.,xtks:7173
7180:xtks,Kyushu Financial Group Inc.,xtks:7180
7181:xtks,Japan Post Insurance Co. Ltd,xtks:7181
7182:xtks,Japan Post Bank Co. Ltd,xtks:7182
7184:xtks,The First Bank of Toyama Ltd,xtks:7184
7186:xtks,Concordia Financial Group Ltd,xtks:7186
7189:xtks,Nishi-Nippon Financial Holdings Inc.,xtks:7189
7201:xtks,Nissan Motor Co. Ltd,xtks:7201
7202:xtks,Isuzu Motors Ltd,xtks:7202
7203:xtks,Toyota Motor Corp.,xtks:7203
7205:xtks,Hino Motors Ltd,xtks:7205
7211:xtks,Mitsubishi Motors Corp.,xtks:7211
7219:xtks,HKS Co Ltd,xtks:7219
7220:xtks,Musashi Seimitsu Industry Co. Ltd,xtks:7220
7222:xtks,Nissan Shatai Co Ltd,xtks:7222
7224:xtks,Shinmaywa Industries Ltd,xtks:7224
7226:xtks,Kyokuto Kaihatsu Kogyo Co. Ltd,xtks:7226
7229:xtks,Yutaka Giken Co Ltd,xtks:7229
7235:xtks,Tokyo Radiator Mfg Co Ltd,xtks:7235
7242:xtks,Kyb Corp.,xtks:7242
7247:xtks,Mikuni Corp.,xtks:7247
7259:xtks,Aisin Seiki Co. Ltd,xtks:7259
7261:xtks,Mazda Motor Corp.,xtks:7261
7264:xtks,Muro Corp.,xtks:7264
7267:xtks,Honda Motor Co. Ltd,xtks:7267
7269:xtks,Suzuki Motor Corp.,xtks:7269
7270:xtks,Subaru Corp.,xtks:7270
7272:xtks,Yamaha Motor Co Ltd,xtks:7272
7273:xtks,IKUYO Co. Ltd,xtks:7273
7276:xtks,Koito Manufacturing Co Ltd,xtks:7276
7278:xtks,Exedy Corp.,xtks:7278
7279:xtks,HI-LEX Corp.,xtks:7279
7280:xtks,Mitsuba Corp.,xtks:7280
7292:xtks,Murakami Corp.,xtks:7292
7294:xtks,Yorozu Corp.,xtks:7294
7297:xtks,Car Mate Mfg. Co Ltd,xtks:7297
7298:xtks,Yachiyo Industry Co Ltd,xtks:7298
7309:xtks,Shimano Inc.,xtks:7309
7314:xtks,Odawara Auto-Machine Mfg. Co Ltd,xtks:7314
7315:xtks,IJT Technology Holdings Co. Ltd,xtks:7315
7399:xtks,Nansin Co Ltd,xtks:7399
7420:xtks,Satori Electric Co Ltd,xtks:7420
7421:xtks,Kappa ·Create Co. Ltd,xtks:7421
7425:xtks,Hatsuho Shouji Co. Ltd,xtks:7425
7426:xtks,Yamadai Corp.,xtks:7426
7427:xtks,Echo Trading Co Ltd,xtks:7427
7433:xtks,Hakuto Co Ltd,xtks:7433
7438:xtks,KONDOTEC Inc.,xtks:7438
7451:xtks,Mitsubishi Shokuhin Co Ltd,xtks:7451
7453:xtks,Ryohin Keikaku Co. Ltd,xtks:7453
7459:xtks,MEDIPAL HOLDINGS Corp.,xtks:7459
7460:xtks,Yagi & Co Ltd,xtks:7460
7472:xtks,Toba Inc.,xtks:7472
7483:xtks,Doshisha Co. Ltd,xtks:7483
7501:xtks,Tiemco Ltd,xtks:7501
7504:xtks,Kohsoku Corp.,xtks:7504
7518:xtks,Net One Systems Co Ltd,xtks:7518
7521:xtks,Musashi Co Ltd,xtks:7521
7523:xtks,Art Vivant Co Ltd,xtks:7523
7532:xtks,Don Quijote Co Ltd,xtks:7532
7550:xtks,ZENSHO Co. Ltd,xtks:7550
7552:xtks,Happinet Corp.,xtks:7552
7559:xtks,Global Food Creators Co Ltd,xtks:7559
7565:xtks,Mansei Corp.,xtks:7565
7575:xtks,Japan Lifeline Co Ltd,xtks:7575
7581:xtks,SAIZERIYA Co. Ltd,xtks:7581
7599:xtks,IDOM Inc.,xtks:7599
7613:xtks,SIIX Corp.,xtks:7613
7628:xtks,Ohashi Technica Inc.,xtks:7628
7701:xtks,Shimadzu Corp.,xtks:7701
7703:xtks,Kawasumi Laboratories Inc.,xtks:7703
7716:xtks,Nakanishi Inc.,xtks:7716
7717:xtks,V Technology Co. Ltd,xtks:7717
7722:xtks,Kokusai Co Ltd,xtks:7722
7731:xtks,Nikon Corp.,xtks:7731
7732:xtks,TOPCON CORP.,xtks:7732
7733:xtks,Olympus Corporation,xtks:7733
7735:xtks,Dainippon Screen Mfg Co. Ltd,xtks:7735
7740:xtks,Tamron Co Ltd,xtks:7740
7741:xtks,Hoya Corp.,xtks:7741
7744:xtks,Noritsu Koki Co Ltd,xtks:7744
7749:xtks,Medikit Co Ltd,xtks:7749
7751:xtks,Canon Inc.,xtks:7751
7752:xtks,Ricoh Co. Ltd,xtks:7752
7762:xtks,Citizen Holdings Co. Ltd,xtks:7762
7774:xtks,Japan Tissue Engineering Co. Ltd,xtks:7774
7779:xtks,Cyberdyne Inc.,xtks:7779
7829:xtks,Samantha Thavasa Japan Ltd,xtks:7829
7833:xtks,IFIS Japan Ltd,xtks:7833
7839:xtks,Shoei Co Ltd,xtks:7839
7844:xtks,Marvelous Inc.,xtks:7844
7846:xtks,Pilot Corp.,xtks:7846
7860:xtks,AVEX GROUP HOLDINGS Inc.,xtks:7860
7863:xtks,Hiraga Co. Ltd,xtks:7863
7864:xtks,FUJI SEAL INTERNATIONAL Inc.,xtks:7864
7873:xtks,ARRK CORP.,xtks:7873
7877:xtks,Eidai Kako Co Ltd,xtks:7877
7887:xtks,Nankai Plywood Co. Ltd,xtks:7887
7891:xtks,Japan U-Pica Co Ltd,xtks:7891
7911:xtks,Toppan Printing Co. Ltd,xtks:7911
7912:xtks,Dai Nippon Printing Co. Ltd,xtks:7912
7915:xtks,Nissha Printing Co. Ltd,xtks:7915
7918:xtks,Via Holdings Inc.,xtks:7918
7922:xtks,Sanko Sangyo Co Ltd,xtks:7922
7928:xtks,Asahi Kagaku Kogyo Co Ltd,xtks:7928
7936:xtks,ASICS Corp.,xtks:7936
7937:xtks,Tsutsumi Jewelry Co Ltd,xtks:7937
7949:xtks,Komatsu Wall Industry Co Ltd,xtks:7949
7951:xtks,Yamaha Corp.,xtks:7951
7956:xtks,Pigeon Corp.,xtks:7956
7974:xtks,Nintendo Co Ltd,xtks:7974
7980:xtks,Shigematsu Works Co. Ltd,xtks:7980
7994:xtks,OKAMURA Corp.,xtks:7994
8001:xtks,Itochu Corp.,xtks:8001
8002:xtks,Marubeni Corp.,xtks:8002
8005:xtks,Scroll Corp.,xtks:8005
8006:xtks,Yuasa Funashoku Co Ltd,xtks:8006
8011:xtks,Sanyo Shokai Ltd,xtks:8011
8015:xtks,Toyota Tsusho Corp.,xtks:8015
8028:xtks,FamilyMart Co. Ltd (Japan),xtks:8028
8031:xtks,Mitsui & Co. Ltd,xtks:8031
8035:xtks,Tokyo Electron Ltd,xtks:8035
8050:xtks,Seiko Holdings Corp.,xtks:8050
8053:xtks,Sumitomo Corp.,xtks:8053
8056:xtks,Nihon Unisys Ltd,xtks:8056
8058:xtks,Mitsubishi Corp.,xtks:8058
8061:xtks,Seika Corp.,xtks:8061
8065:xtks,Sato Shoji Corp.,xtks:8065
8068:xtks,Ryoyo Electro Corp.,xtks:8068
8074:xtks,Yuasa Trading Co. Ltd,xtks:8074
8081:xtks,Kanaden Corp.,xtks:8081
8086:xtks,NIPRO Corp.,xtks:8086
8088:xtks,Iwatani Corp.,xtks:8088
8093:xtks,Kyokuto Boeki Kaisha Ltd,xtks:8093
8096:xtks,Kanematsu Electronics Ltd,xtks:8096
8103:xtks,Meiwa Corp.,xtks:8103
8111:xtks,Goldwin Inc.,xtks:8111
8113:xtks,Unicharm Corp.,xtks:8113
8118:xtks,King Co Ltd,xtks:8118
8125:xtks,Wakita & Co Ltd,xtks:8125
8129:xtks,Toho Holdings Co. Ltd,xtks:8129
8133:xtks,Itochu Enex Co Ltd,xtks:8133
8136:xtks,Sanrio Co. Ltd,xtks:8136
8137:xtks,SUN-WA Technos Corp.,xtks:8137
8141:xtks,Shinko Shoji Co. Ltd,xtks:8141
8144:xtks,Denkyosha Co Ltd,xtks:8144
8147:xtks,Tomita Co. Ltd,xtks:8147
8148:xtks,Uehara Sei Shoji Co Ltd,xtks:8148
8150:xtks,Sanshin Electronics Co Ltd,xtks:8150
8158:xtks,Soda Nikka Co Ltd,xtks:8158
8159:xtks,Tachibana Eletech Co Ltd,xtks:8159
8185:xtks,Chiyoda Co. Ltd,xtks:8185
8202:xtks,Laox Co Ltd,xtks:8202
8233:xtks,Takashimaya Co. Ltd,xtks:8233
8249:xtks,TECHNO ASSOCIE Co Ltd,xtks:8249
8252:xtks,Marui Co. Ltd,xtks:8252
8253:xtks,Credit Saison Co. Ltd,xtks:8253
8267:xtks,Aeon Co. Ltd,xtks:8267
8282:xtks,K'S HOLDINGS Corp.,xtks:8282
8301:xtks,Bank of Japan,xtks:8301
8303:xtks,Shinsei Bank Ltd,xtks:8303
8304:xtks,Aozora Bank Ltd,xtks:8304
8306:xtks,Mitsubishi UFJ Financial Group Inc.,xtks:8306
8308:xtks,Resona Holdings Inc.,xtks:8308
8309:xtks,Mitsui Trust Holdings Inc.,xtks:8309
8316:xtks,Sumitomo Mitsui Financial Group Inc.,xtks:8316
8324:xtks,Daishi Bank Ltd,xtks:8324
8325:xtks,The Hokuetsu Bank Ltd,xtks:8325
8331:xtks,The Chiba Bank Ltd,xtks:8331
8334:xtks,Gunma Bank Ltd,xtks:8334
8336:xtks,Musashino Bank Ltd,xtks:8336
8337:xtks,The Chiba Kogyo Bank Ltd,xtks:8337
8338:xtks,Tsukuba Bank Ltd,xtks:8338
8342:xtks,The Aomori Bank Ltd,xtks:8342
8343:xtks,The Akita Bank Ltd,xtks:8343
8344:xtks,The Yamagata Bank Ltd,xtks:8344
8345:xtks,The Bank of Iwate Ltd,xtks:8345
8346:xtks,Toho Bank Ltd,xtks:8346
8349:xtks,The Tohoku Bank Ltd,xtks:8349
8350:xtks,The Michinoku Bank Ltd,xtks:8350
8354:xtks,Fukuoka Financial Group Inc.,xtks:8354
8355:xtks,Shizuoka Bank Ltd,xtks:8355
8356:xtks,Juroku Bank Ltd,xtks:8356
8358:xtks,Suruga Bank Ltd,xtks:8358
8359:xtks,Hachijuni Bank Ltd,xtks:8359
8360:xtks,The Yamanashi Chuo Bank Ltd,xtks:8360
8361:xtks,Ogaki Kyoritsu Bank Ltd,xtks:8361
8362:xtks,The Fukui Bank Ltd,xtks:8362
8363:xtks,Hokkoku Bank Ltd,xtks:8363
8364:xtks,The Shimizu Bank Ltd,xtks:8364
8365:xtks,The Bank of Toyama Ltd,xtks:8365
8366:xtks,Shiga Bank Ltd,xtks:8366
8367:xtks,Nanto Bank Ltd,xtks:8367
8368:xtks,The Hyakugo Bank Ltd,xtks:8368
8369:xtks,Bank of Kyoto Ltd,xtks:8369
8370:xtks,The Kiyo Bank Ltd,xtks:8370
8374:xtks,The Mie Bank Ltd,xtks:8374
8377:xtks,Hokuhoku Financial Group Inc.,xtks:8377
8379:xtks,Hiroshima Bank Ltd,xtks:8379
8382:xtks,Chugoku Bank Ltd,xtks:8382
8385:xtks,Iyo Bank Ltd,xtks:8385
8386:xtks,Hyakujushi Bank Ltd,xtks:8386
8387:xtks,The Shikoku Bank Ltd,xtks:8387
8388:xtks,Awa Bank Ltd,xtks:8388
8392:xtks,The Oita Bank Ltd,xtks:8392
8393:xtks,The Miyazaki Bank Ltd,xtks:8393
8395:xtks,The Bank of Saga Ltd,xtks:8395
8396:xtks,The Eighteenth Bank Ltd,xtks:8396
8397:xtks,Bank Of Okinawa Ltd,xtks:8397
8399:xtks,Bank of the Ryukyus Ltd,xtks:8399
8410:xtks,Seven Bank Ltd,xtks:8410
8411:xtks,Mizuho Financial,xtks:8411
8416:xtks,The Bank of Kochi Ltd,xtks:8416
8418:xtks,Yamaguchi Financial Group Inc.,xtks:8418
8473:xtks,SBI Holdings Inc.,xtks:8473
8515:xtks,Aiful Corp.,xtks:8515
8521:xtks,The Nagano Bank Ltd,xtks:8521
8522:xtks,The Bank of Nagoya Ltd,xtks:8522
8524:xtks,North Pacific Bank Ltd,xtks:8524
8527:xtks,The Aichi Bank Ltd,xtks:8527
8529:xtks,The Daisan Bank Ltd,xtks:8529
8530:xtks,The Chukyo Bank Ltd,xtks:8530
8537:xtks,The Taiko Bank Ltd,xtks:8537
8541:xtks,The Ehime Bank Ltd,xtks:8541
8542:xtks,Tomato Bank Ltd,xtks:8542
8543:xtks,The Minato Bank Ltd,xtks:8543
8544:xtks,Keiyo Bank Ltd,xtks:8544
8545:xtks,Kansai Urban Banking Corp.,xtks:8545
8550:xtks,The Tochigi Bank Ltd,xtks:8550
8551:xtks,The Kita-Nippon Bank Ltd,xtks:8551
8558:xtks,The Towa Bank Ltd,xtks:8558
8562:xtks,The Fukushima Bank Ltd,xtks:8562
8563:xtks,Daito Bank Ltd,xtks:8563
8570:xtks,Aeon Financial Service Co. Ltd,xtks:8570
8572:xtks,ACOM Co. Ltd,xtks:8572
8585:xtks,Orient Corp.,xtks:8585
8591:xtks,ORIX Corp.,xtks:8591
8595:xtks,JAFCo. Co. Ltd,xtks:8595
8600:xtks,TOMONY Holdings Inc.,xtks:8600
8601:xtks,Daiwa Securities Group Inc.,xtks:8601
8604:xtks,Nomura Holdings Inc.,xtks:8604
8628:xtks,Matsui Securities Co. Ltd,xtks:8628
8630:xtks,NKSJ Holdings Inc.,xtks:8630
8697:xtks,Japan Exchange Group Inc.,xtks:8697
8698:xtks,Monex Group Inc.,xtks:8698
8713:xtks,FIDEA Holdings Co. Ltd,xtks:8713
8714:xtks,Senshu Ikeda Holdings Inc.,xtks:8714
8725:xtks,Mitsui Sumitomo Insurance Group Holdings Inc.,xtks:8725
8729:xtks,Sony Financial Holdings Inc.,xtks:8729
8739:xtks,SPARX Group Co Ltd,xtks:8739
8750:xtks,The Dai-ichi Life Insurance Company Ltd,xtks:8750
8766:xtks,Tokio Marine Holdings Inc.,xtks:8766
8789:xtks,FinTech Global Inc.,xtks:8789
8795:xtks,T&D Holdings Inc.,xtks:8795
8801:xtks,Mitsui Fudosan Co. Ltd,xtks:8801
8802:xtks,Mitsubishi Estate Co. Ltd,xtks:8802
8803:xtks,Heiwa Real Estate Co. Ltd,xtks:8803
8804:xtks,Tokyo Tatemono Co. Ltd,xtks:8804
8830:xtks,Sumitomo Realty & Development Co. Ltd,xtks:8830
8848:xtks,LEOPALACE21 Corp.,xtks:8848
8890:xtks,Raysum Co Ltd,xtks:8890
8904:xtks,Sanyo Housing Nagoya Co. Ltd,xtks:8904
8909:xtks,Shinoken Group Co Ltd,xtks:8909
8918:xtks,Land Co Ltd,xtks:8918
8922:xtks,Japan Asset Marketing Co.Ltd,xtks:8922
8923:xtks,TOSEI Corp.,xtks:8923
8925:xtks,ARDEPRO Co. Ltd,xtks:8925
8928:xtks,Anabuki Kosan Inc.,xtks:8928
8933:xtks,NTT Urban Development Corp.,xtks:8933
8934:xtks,Sun Frontier Fudousan Co. Ltd,xtks:8934
8935:xtks,FJ Next Co Ltd,xtks:8935
8945:xtks,Japan Corporate Housing Service Inc.,xtks:8945
8951:xtks,Nippon Building Fund Inc.,xtks:8951
8952:xtks,Japan Real Estate Investment Corp.,xtks:8952
8955:xtks,Japan Prime Realty Investment Corp.,xtks:8955
8957:xtks,TOKYU REIT Inc.,xtks:8957
8963:xtks,Invincible Investment Corp.,xtks:8963
8967:xtks,Japan Logistics Fund Inc.,xtks:8967
8968:xtks,Fukuoka REIT Corp.,xtks:8968
8979:xtks,Starts Proceed Investment Corp.,xtks:8979
8985:xtks,Japan Hotel REIT Inv. Corp.,xtks:8985
8987:xtks,Japan Excellent Inc.,xtks:8987
9001:xtks,Tobu Railway Co. Ltd,xtks:9001
9005:xtks,Tokyu Corp.,xtks:9005
9007:xtks,Odakyu Electric Railway Co. Ltd,xtks:9007
9008:xtks,Keio Electric Railway Co. Ltd,xtks:9008
9009:xtks,Keisei Electric Railway Co. Ltd,xtks:9009
9014:xtks,Shin-Keisei Electric Railway Co Ltd,xtks:9014
9020:xtks,East Japan Railway Co.,xtks:9020
9021:xtks,West Japan Railway Co.,xtks:9021
9022:xtks,Central Japan Railway Co.,xtks:9022
9024:xtks,SEIBU Holdings Inc.,xtks:9024
9025:xtks,Konoike Transport Co. Ltd,xtks:9025
9031:xtks,Nishi-Nippon Railroad Co. Ltd,xtks:9031
9034:xtks,Nanso Transport Co. Ltd,xtks:9034
9036:xtks,Tohbu Network Co Ltd,xtks:9036
9045:xtks,Keihan Holdings Co. Ltd,xtks:9045
9055:xtks,Alps Logistics Co Ltd,xtks:9055
9058:xtks,Trancom Co. Ltd,xtks:9058
9060:xtks,Japan Logistic Systems Corp.,xtks:9060
9062:xtks,Nippon Express Co. Ltd,xtks:9062
9064:xtks,Yamato Transport Co. Ltd,xtks:9064
9065:xtks,Sankyu Inc.,xtks:9065
9068:xtks,Maruzen Showa Unyu Co Ltd,xtks:9068
9074:xtks,Japan Oil Transportation Co. Ltd,xtks:9074
9081:xtks,Kanagawa Chuo Kotsu Co Ltd,xtks:9081
9101:xtks,Nippon Yusen Kabushiki Kaisha,xtks:9101
9104:xtks,Mitsui OSK Lines Ltd,xtks:9104
9107:xtks,Kawasaki Kisen Kaisha Ltd,xtks:9107
9179:xtks,Kawasaki Kinkai Kisen Kaisha Ltd,xtks:9179
9193:xtks,Tokyo Kisen Co. Ltd,xtks:9193
9201:xtks,Japan Airlines Co Ltd,xtks:9201
9202:xtks,All Nippon Airways Co. Ltd,xtks:9202
9206:xtks,Star Flyer Inc.,xtks:9206
9301:xtks,Mitsubishi Logistics Corp.,xtks:9301
9302:xtks,Mitsui Soko Holdings Co. Ltd,xtks:9302
9358:xtks,Utoc Corp.,xtks:9358
9375:xtks,Kintetsu World Express Inc.,xtks:9375
9386:xtks,Nippon Concept Corp.,xtks:9386
9404:xtks,Nippon Television Holdings Inc.,xtks:9404
9408:xtks,Broadcasting System of Niigata Inc.,xtks:9408
9412:xtks,SKY Perfect JSAT Corp.,xtks:9412
9416:xtks,Vision Inc.,xtks:9416
9432:xtks,Nippon Telegraph & Telephone Corp.,xtks:9432
9433:xtks,KDDI Corp.,xtks:9433
9436:xtks,Okinawa Cellular Telephone Co.,xtks:9436
9437:xtks,NTT DoCoMo Inc.,xtks:9437
9449:xtks,GMO internet Inc.,xtks:9449
9476:xtks,Chuokeizai-Sha Inc.,xtks:9476
9501:xtks,Tokyo Electric Power Co. Inc.,xtks:9501
9502:xtks,Chubu Electric Power Co. Inc.,xtks:9502
9503:xtks,The Kansai Electric Power Co. Inc.,xtks:9503
9507:xtks,Shikoku Electric Power Co. Inc.,xtks:9507
9509:xtks,Hokkaido Electric Power Co. Inc.,xtks:9509
9511:xtks,Okinawa Electric Power Co Ltd,xtks:9511
9513:xtks,Electric Power Development Co. Ltd,xtks:9513
9531:xtks,Tokyo Gas Co. Ltd,xtks:9531
9532:xtks,Osaka Gas Co. Ltd,xtks:9532
9537:xtks,HOKURIKU Gas Co. Ltd,xtks:9537
9539:xtks,Keiyo Gas Co Ltd,xtks:9539
9602:xtks,"Toho Co., Ltd",xtks:9602
9605:xtks,TOEI Co. Ltd,xtks:9605
9613:xtks,NTT Data Corp.,xtks:9613
9663:xtks,NAGAWA Co Ltd,xtks:9663
9678:xtks,Kanamoto Co Ltd,xtks:9678
9681:xtks,Tokyo Dome Corp.,xtks:9681
9684:xtks,Square Enix Holdings Co Ltd,xtks:9684
9697:xtks,Capcom Co. Ltd,xtks:9697
9706:xtks,Japan Airport Terminal Co. Ltd,xtks:9706
9713:xtks,Royal Hotel Ltd,xtks:9713
9716:xtks,Nomura Co Ltd,xtks:9716
9719:xtks,SCSK Corp.,xtks:9719
9735:xtks,Secom Co. Ltd,xtks:9735
9743:xtks,Tanseisha Co Ltd,xtks:9743
9744:xtks,Meitec Corp.,xtks:9744
9760:xtks,Shingakukai Holdings Co Ltd,xtks:9760
9765:xtks,Ohba Co. Ltd,xtks:9765
9766:xtks,Konami Holdings Corp.,xtks:9766
9776:xtks,Sapporo Clinical Laboratory Inc.,xtks:9776
9780:xtks,HARIMA B.Stem Corp.,xtks:9780
9782:xtks,DMS Inc.,xtks:9782
9783:xtks,Benesse Holdings Inc.,xtks:9783
9795:xtks,Step Co. Ltd,xtks:9795
9831:xtks,Yamada Denki Co Ltd,xtks:9831
9832:xtks,Autobacs Seven Co. Ltd,xtks:9832
9836:xtks,Levi Strauss Japan Kabushiki Kaisha,xtks:9836
9843:xtks,Nitori Co. Ltd,xtks:9843
9845:xtks,Parker Corp.,xtks:9845
9856:xtks,KU Holdings Co. Ltd,xtks:9856
9857:xtks,Eiwa Corp.,xtks:9857
9867:xtks,Solekia Ltd,xtks:9867
9880:xtks,Innotech Corp.,xtks:9880
9885:xtks,Charle Co Ltd,xtks:9885
9889:xtks,JBCC Holdings Inc.,xtks:9889
9906:xtks,Fujii Sangyo Corp.,xtks:9906
9934:xtks,Inaba Denkisangyo Co Ltd,xtks:9934
9962:xtks,Misumi Group Inc.,xtks:9962
9964:xtks,ITEC Corp.,xtks:9964
